15   118
15   159
16   275
45   278
45   334
58   276
58   683
59   274
60   60
116   194
117   685
117   686
118   158
119   191
136   337
136   338
137   190
137   685
138   190
138   194
138   192
138   270
159   307
189   335
190   273
190   684
191   276
192   274
192   272
193   275
193   388
271   684
272   275
273   683
276   335
277   334
277   336
278   337
334   335
