8   50
8   57
8   108
9   106
9   103
9   107
9   104
10   48
10   203
10   264
11   134
11   196
47   132
47   203
48   103
48   131
49   198
50   106
55   107
56   106
56   497
57   110
88   199
89   198
89   200
89   197
105   129
105   263
109   109
129   264
130   204
132   198
132   201
133   325
133   326
134   197
134   195
135   202
196   199
199   202
200   325
203   204
259   497
305   495
306   490
490   495
490   497
