4   245
4   537
4   535
5   223
5   540
5   296
6   229
6   227
7   229
223   244
227   243
243   244
245   540
246   537
246   622
293   537
294   688
295   540
535   687
536   972
538   687
539   622
539   623
687   688
820   977
972   977
