11 0.245 11 0
23 0.511 23 0
28 0.624 28 0
20 0.447 20 0
10 0.231 10 0
18 0.413 18 0
17 0.374 17 0
23 0.507 23 0
24 0.525 24 0
23 0.503 23 0
28 0.635 28 0
19 0.432 19 0
18 0.402 18 0
14 0.347 14 0
22 0.484 22 0
24 0.538 24 0
29 0.674 29 0
8 0.185 8 0
27 0.611 27 0
28 0.659 28 0
19 0.444 19 0
24 0.543 24 0
27 0.607 27 0
18 0.403 18 0
23 0.526 23 0
9 0.22 9 0
27 0.652 27 0
31 0.718 31 0
14 0.325 14 0
25 0.59 25 0
25 0.574 25 0
20 0.484 20 0
11 0.259 11 0
10 0.222 10 0
15 0.333 15 0
23 0.509 23 0
24 0.539 24 0
23 0.54 23 0
17 0.383 17 0
17 0.41 17 0
20 0.47 20 0
19 0.438 19 0
31 0.707 31 0
25 0.571 25 0
22 0.516 22 0
19 0.418 19 0
26 0.606 26 0
23 0.559 23 0
29 0.674 29 0
22 0.5 22 0
22 0.506 22 0
19 0.451 19 0
20 0.459 20 0
21 0.485 21 0
22 0.513 22 0
6 0.153 6 0
20 0.457 20 0
16 0.378 16 0
18 0.433 18 0
9 0.21 9 0
14 0.35 14 0
19 0.462 19 0
25 0.589 25 0
28 0.622 28 0
21 0.501 21 0
22 0.499 22 0
14 0.318 14 0
19 0.451 19 0
13 0.297 13 0
18 0.396 18 0
22 0.502 22 0
18 0.415 18 0
23 0.538 23 0
15 0.356 15 0
18 0.416 18 0
20 0.466 20 0
26 0.597 26 0
19 0.429 19 0
22 0.493 22 0
25 0.591 25 0
18 0.432 18 0
26 0.612 26 0
24 0.578 24 0
17 0.369 17 0
26 0.609 26 0
17 0.395 17 0
21 0.485 21 0
24 0.547 24 0
25 0.568 25 0
22 0.518 22 0
21 0.496 21 0
11 0.256 11 0
25 0.6 25 0
19 0.455 19 0
15 0.351 15 0
31 0.701 31 0
21 0.499 21 0
28 0.663 28 0
34 0.777 34 0
24 0.576 24 0
21 0.489 21 0
8 0.199 8 0
20 0.463 20 0
17 0.394 17 0
9 0.204 9 0
19 0.452 19 0
22 0.51 22 0
26 0.604 26 0
12 0.275 12 0
26 0.641 26 0
13 0.322 13 0
24 0.532 24 0
20 0.49 20 0
23 0.539 23 0
21 0.49 21 0
13 0.291 13 0
28 0.674 28 0
18 0.414 18 0
26 0.607 26 0
15 0.353 15 0
16 0.347 16 0
11 0.263 11 0
15 0.342 15 0
15 0.34 15 0
25 0.565 25 0
19 0.429 19 0
8 0.181 8 0
23 0.524 23 0
22 0.52 22 0
30 0.692 30 0
18 0.418 18 0
24 0.569 24 0
20 0.481 20 0
10 0.228 10 0
24 0.58 24 0
19 0.445 19 0
13 0.305 13 0
20 0.471 20 0
31 0.709 31 0
20 0.469 20 0
17 0.38 17 0
15 0.346 15 0
22 0.502 22 0
13 0.298 13 0
30 0.697 30 0
18 0.409 18 0
25 0.571 25 0
27 0.618 27 0
22 0.516 22 0
29 0.675 29 0
26 0.607 26 0
24 0.581 24 0
17 0.382 17 0
22 0.498 22 0
19 0.444 19 0
24 0.541 24 0
18 0.41 18 0
26 0.61 26 0
29 0.662 29 0
26 0.619 26 0
20 0.473 20 0
31 0.738 31 0
17 0.404 17 0
23 0.559 23 0
26 0.598 26 0
21 0.478 21 0
19 0.46 19 0
13 0.293 13 0
28 0.665 28 0
24 0.569 24 0
16 0.364 16 0
17 0.403 17 0
17 0.405 17 0
20 0.459 20 0
18 0.432 18 0
25 0.566 25 0
21 0.485 21 0
22 0.468 22 0
17 0.384 17 0
21 0.508 21 0
13 0.299 13 0
19 0.452 19 0
26 0.572 26 0
16 0.385 16 0
30 0.672 30 0
17 0.395 17 0
16 0.373 16 0
19 0.449 19 0
21 0.496 21 0
23 0.515 23 0
14 0.316 14 0
14 0.331 14 0
24 0.564 24 0
18 0.423 18 0
20 0.481 20 0
23 0.53 23 0
28 0.644 28 0
19 0.483 19 0
26 0.596 26 0
18 0.399 18 0
12 0.282 12 0
25 0.566 25 0
14 0.318 14 0
17 0.396 17 0
33 0.774 33 0
21 0.501 21 0
14 0.333 14 0
19 0.452 19 0
22 0.532 22 0
28 0.66 28 0
15 0.35 15 0
32 0.741 32 0
17 0.407 17 0
25 0.563 25 0
23 0.537 23 0
26 0.645 26 0
28 0.69 28 0
19 0.483 19 0
10 0.253 10 0
10 0.245 10 0
16 0.413 16 0
21 0.544 21 0
30 0.752 30 0
24 0.6 24 0
11 0.27 11 0
4 0.111 4 0
24 0.606 24 0
17 0.422 17 0
13 0.331 13 0
19 0.465 19 0
17 0.43 17 0
24 0.587 24 0
13 0.315 13 0
27 0.676 27 0
18 0.445 18 0
17 0.41 17 0
31 0.768 31 0
26 0.666 26 0
30 0.748 30 0
23 0.565 23 0
31 0.782 31 0
19 0.466 19 0
25 0.633 25 0
16 0.409 16 0
24 0.596 24 0
9 0.219 9 0
21 0.534 21 0
20 0.504 20 0
20 0.509 20 0
19 0.489 19 0
10 0.253 10 0
19 0.461 19 0
19 0.474 19 0
16 0.409 16 0
20 0.507 20 0
24 0.578 24 0
19 0.48 19 0
10 0.235 10 0
17 0.434 17 0
24 0.59 24 0
11 0.273 11 0
26 0.644 26 0
25 0.627 25 0
24 0.605 24 0
16 0.398 16 0
16 0.385 16 0
18 0.462 18 0
14 0.35 14 0
28 0.694 28 0
19 0.514 19 0
19 0.477 19 0
21 0.528 21 0
10 0.252 10 0
15 0.383 15 0
16 0.408 16 0
16 0.401 16 0
23 0.568 23 0
18 0.446 18 0
21 0.521 21 0
13 0.309 13 0
19 0.472 19 0
19 0.494 19 0
17 0.433 17 0
28 0.695 28 0
20 0.518 20 0
26 0.659 26 0
20 0.499 20 0
16 0.399 16 0
15 0.379 15 0
27 0.684 27 0
7 0.178 7 0
23 0.568 23 0
31 0.786 31 0
18 0.423 18 0
28 0.709 28 0
12 0.269 12 0
22 0.541 22 0
29 0.725 29 0
19 0.453 19 0
17 0.419 17 0
12 0.282 12 0
28 0.705 28 0
19 0.477 19 0
22 0.555 22 0
12 0.299 12 0
19 0.474 19 0
27 0.673 27 0
14 0.343 14 0
15 0.369 15 0
16 0.395 16 0
12 0.289 12 0
24 0.603 24 0
17 0.433 17 0
21 0.531 21 0
21 0.522 21 0
12 0.297 12 0
12 0.299 12 0
20 0.493 20 0
19 0.453 19 0
28 0.711 28 0
22 0.544 22 0
28 0.72 28 0
20 0.507 20 0
14 0.333 14 0
25 0.649 25 0
21 0.511 21 0
18 0.439 18 0
27 0.685 27 0
22 0.551 22 0
28 0.713 28 0
13 0.328 13 0
9 0.23 9 0
18 0.441 18 0
18 0.434 18 0
20 0.479 20 0
25 0.628 25 0
17 0.414 17 0
10 0.273 10 0
14 0.369 14 0
19 0.45 19 0
34 0.849 34 0
15 0.355 15 0
18 0.445 18 0
17 0.418 17 0
18 0.457 18 0
17 0.445 17 0
19 0.476 19 0
14 0.338 14 0
12 0.309 12 0
25 0.607 25 0
26 0.653 26 0
14 0.363 14 0
14 0.343 14 0
15 0.362 15 0
24 0.599 24 0
27 0.694 27 0
18 0.449 18 0
16 0.4 16 0
33 0.828 33 0
29 0.742 29 0
18 0.455 18 0
20 0.474 20 0
14 0.353 14 0
15 0.396 15 0
13 0.337 13 0
19 0.497 19 0
13 0.33 13 0
18 0.462 18 0
21 0.511 21 0
28 0.718 28 0
26 0.644 26 0
18 0.456 18 0
25 0.663 25 0
31 0.764 31 0
16 0.4 16 0
10 0.249 10 0
19 0.477 19 0
12 0.295 12 0
24 0.59 24 0
21 0.546 21 0
21 0.512 21 0
19 0.451 19 0
19 0.476 19 0
17 0.443 17 0
19 0.464 19 0
16 0.394 16 0
15 0.387 15 0
29 0.722 29 0
26 0.642 26 0
16 0.398 16 0
30 0.739 30 0
23 0.576 23 0
29 0.729 29 0
13 0.314 13 0
21 0.53 21 0
23 0.549 23 0
16 0.387 16 0
22 0.565 22 0
11 0.276 11 0
22 0.554 22 0
22 0.546 22 0
15 0.356 15 0
11 0.272 11 0
24 0.601 24 0
16 0.388 16 0
15 0.361 15 0
15 0.38 15 0
14 0.365 14 0
25 0.615 25 0
26 0.659 26 0
7 0.172 7 0
25 0.632 25 0
26 0.653 26 0
20 0.494 20 0
6 0.161 6 0
25 0.612 25 0
20 0.476 20 0
22 0.552 22 0
23 0.56 23 0
20 0.478 20 0
13 0.314 13 0
21 0.486 21 0
20 0.512 20 0
22 0.547 22 0
23 0.579 23 0
22 0.548 22 0
17 0.437 17 0
18 0.428 18 0
18 0.443 18 0
25 0.591 25 0
18 0.435 18 0
24 0.606 24 0
22 0.543 22 0
22 0.533 22 0
15 0.356 15 0
19 0.466 19 0
23 0.566 23 0
22 0.527 22 0
19 0.475 19 0
23 0.573 23 0
25 0.606 25 0
18 0.44 18 0
22 0.543 22 0
21 0.494 21 0
21 0.517 21 0
20 0.5 20 0
15 0.384 15 0
27 0.665 27 0
16 0.379 16 0
19 0.456 19 0
17 0.417 17 0
22 0.533 22 0
15 0.359 15 0
22 0.518 22 0
29 0.688 29 0
27 0.65 27 0
20 0.484 20 0
14 0.325 14 0
25 0.607 25 0
21 0.511 21 0
21 0.483 21 0
23 0.557 23 0
21 0.516 21 0
19 0.461 19 0
12 0.29 12 0
18 0.454 18 0
22 0.534 22 0
22 0.546 22 0
18 0.443 18 0
16 0.393 16 0
20 0.481 20 0
17 0.419 17 0
18 0.451 18 0
19 0.484 19 0
20 0.502 20 0
12 0.3 12 0
20 0.489 20 0
17 0.43 17 0
21 0.528 21 0
17 0.406 17 0
22 0.538 22 0
15 0.379 15 0
23 0.567 23 0
25 0.607 25 0
18 0.462 18 0
18 0.457 18 0
23 0.557 23 0
25 0.618 25 0
17 0.453 17 0
21 0.534 21 0
23 0.56 23 0
24 0.598 24 0
24 0.604 24 0
20 0.503 20 0
22 0.552 22 0
17 0.418 17 0
27 0.683 27 0
21 0.513 21 0
23 0.564 23 0
19 0.457 19 0
20 0.493 20 0
19 0.434 19 0
23 0.546 23 0
23 0.571 23 0
28 0.672 28 0
31 0.747 31 0
25 0.611 25 0
25 0.637 25 0
17 0.398 17 0
20 0.477 20 0
9 0.223 9 0
10 0.241 10 0
25 0.616 25 0
17 0.396 17 0
16 0.388 16 0
20 0.504 20 0
23 0.572 23 0
25 0.59 25 0
19 0.453 19 0
21 0.527 21 0
19 0.443 19 0
9 0.216 9 0
22 0.534 22 0
10 0.224 10 0
16 0.381 16 0
15 0.342 15 0
22 0.542 22 0
15 0.346 15 0
24 0.598 24 0
24 0.577 24 0
15 0.363 15 0
22 0.521 22 0
27 0.652 27 0
22 0.55 22 0
18 0.448 18 0
18 0.454 18 0
17 0.427 17 0
16 0.397 16 0
25 0.626 25 0
15 0.367 15 0
21 0.503 21 0
17 0.392 17 0
19 0.473 19 0
20 0.509 20 0
20 0.47 20 0
18 0.42 18 0
30 0.729 30 0
19 0.447 19 0
12 0.281 12 0
29 0.697 29 0
18 0.442 18 0
20 0.503 20 0
19 0.468 19 0
15 0.348 15 0
18 0.439 18 0
12 0.282 12 0
17 0.414 17 0
28 0.688 28 0
23 0.554 23 0
33 0.81 33 0
26 0.624 26 0
22 0.538 22 0
23 0.585 23 0
14 0.35 14 0
28 0.68 28 0
20 0.489 20 0
29 0.698 29 0
21 0.516 21 0
18 0.422 18 0
14 0.343 14 0
20 0.51 20 0
15 0.356 15 0
20 0.49 20 0
28 0.686 28 0
21 0.511 21 0
20 0.477 20 0
19 0.455 19 0
25 0.589 25 0
13 0.333 13 0
27 0.648 27 0
24 0.594 24 0
22 0.539 22 0
23 0.55 23 0
25 0.62 25 0
20 0.492 20 0
20 0.49 20 0
26 0.637 26 0
16 0.363 16 0
31 0.769 31 0
14 0.341 14 0
22 0.515 22 0
18 0.449 18 0
19 0.476 19 0
21 0.515 21 0
30 0.756 30 0
19 0.455 19 0
17 0.42 17 0
20 0.491 20 0
23 0.538 23 0
16 0.368 16 0
27 0.654 27 0
19 0.474 19 0
25 0.616 25 0
20 0.478 20 0
19 0.474 19 0
30 0.743 30 0
26 0.618 26 0
12 0.317 12 0
25 0.59 25 0
15 0.356 15 0
21 0.512 21 0
23 0.559 23 0
16 0.386 16 0
18 0.438 18 0
28 0.658 28 0
19 0.521 19 0
31 0.823 31 0
14 0.374 14 0
20 0.537 20 0
21 0.563 21 0
17 0.438 17 0
19 0.522 19 0
16 0.42 16 0
20 0.519 20 0
9 0.234 9 0
15 0.41 15 0
17 0.461 17 0
20 0.534 20 0
12 0.33 12 0
23 0.592 23 0
13 0.364 13 0
15 0.387 15 0
21 0.538 21 0
20 0.526 20 0
27 0.716 27 0
10 0.257 10 0
22 0.585 22 0
17 0.438 17 0
13 0.349 13 0
21 0.564 21 0
20 0.521 20 0
21 0.533 21 0
19 0.514 19 0
12 0.319 12 0
18 0.455 18 0
17 0.438 17 0
16 0.411 16 0
16 0.405 16 0
15 0.395 15 0
17 0.44 17 0
20 0.529 20 0
24 0.622 24 0
19 0.5 19 0
21 0.557 21 0
26 0.704 26 0
18 0.473 18 0
17 0.431 17 0
25 0.657 25 0
14 0.382 14 0
29 0.754 29 0
22 0.582 22 0
16 0.423 16 0
17 0.435 17 0
19 0.506 19 0
24 0.62 24 0
20 0.527 20 0
11 0.282 11 0
14 0.367 14 0
16 0.433 16 0
20 0.534 20 0
12 0.311 12 0
21 0.552 21 0
12 0.331 12 0
13 0.341 13 0
22 0.57 22 0
24 0.622 24 0
14 0.363 14 0
14 0.357 14 0
16 0.435 16 0
28 0.738 28 0
18 0.493 18 0
26 0.68 26 0
18 0.463 18 0
13 0.34 13 0
23 0.606 23 0
20 0.512 20 0
29 0.773 29 0
23 0.603 23 0
18 0.459 18 0
19 0.475 19 0
15 0.398 15 0
26 0.682 26 0
13 0.346 13 0
22 0.567 22 0
15 0.389 15 0
14 0.385 14 0
23 0.591 23 0
25 0.656 25 0
22 0.57 22 0
18 0.486 18 0
22 0.567 22 0
16 0.402 16 0
24 0.628 24 0
13 0.355 13 0
16 0.396 16 0
14 0.368 14 0
20 0.524 20 0
12 0.317 12 0
16 0.406 16 0
19 0.486 19 0
17 0.452 17 0
20 0.523 20 0
20 0.501 20 0
22 0.589 22 0
16 0.427 16 0
19 0.502 19 0
25 0.641 25 0
18 0.468 18 0
9 0.241 9 0
16 0.409 16 0
25 0.66 25 0
28 0.744 28 0
21 0.529 21 0
14 0.388 14 0
11 0.286 11 0
21 0.561 21 0
18 0.505 18 0
17 0.455 17 0
8 0.214 8 0
15 0.399 15 0
17 0.43 17 0
22 0.582 22 0
20 0.522 20 0
14 0.338 14 0
22 0.588 22 0
18 0.475 18 0
22 0.588 22 0
19 0.477 19 0
26 0.678 26 0
16 0.447 16 0
18 0.471 18 0
17 0.444 17 0
19 0.474 19 0
28 0.724 28 0
17 0.452 17 0
9 0.254 9 0
14 0.371 14 0
17 0.45 17 0
9 0.242 9 0
16 0.417 16 0
28 0.717 28 0
10 0.246 10 0
17 0.449 17 0
25 0.669 25 0
18 0.469 18 0
22 0.565 22 0
14 0.367 14 0
11 0.312 11 0
16 0.388 16 0
25 0.659 25 0
22 0.591 22 0
13 0.342 13 0
17 0.458 17 0
24 0.628 24 0
19 0.493 19 0
12 0.312 12 0
23 0.587 23 0
16 0.401 16 0
13 0.343 13 0
22 0.584 22 0
9 0.253 9 0
16 0.405 16 0
18 0.46 18 0
15 0.402 15 0
26 0.677 26 0
19 0.52 19 0
19 0.482 19 0
28 0.745 28 0
25 0.661 25 0
23 0.595 23 0
20 0.533 20 0
18 0.474 18 0
22 0.576 22 0
18 0.45 18 0
15 0.397 15 0
22 0.58 22 0
14 0.374 14 0
15 0.404 15 0
24 0.64 24 0
16 0.434 16 0
19 0.489 19 0
17 0.452 17 0
24 0.631 24 0
22 0.562 22 0
15 0.362 15 0
29 0.765 29 0
18 0.481 18 0
22 0.59 22 0
14 0.378 14 0
18 0.47 18 0
10 0.269 10 0
14 0.412 14 0
20 0.531 20 0
12 0.303 12 0
13 0.336 13 0
19 0.495 19 0
22 0.595 22 0
18 0.476 18 0
16 0.425 16 0
12 0.321 12 0
18 0.495 18 0
20 0.514 20 0
26 0.68 26 0
14 0.369 14 0
19 0.525 19 0
18 0.548 18 0
19 0.576 19 0
18 0.532 18 0
18 0.549 18 0
12 0.361 12 0
14 0.425 14 0
23 0.7 23 0
19 0.583 19 0
23 0.699 23 0
14 0.421 14 0
19 0.575 19 0
30 0.907 30 0
20 0.61 20 0
18 0.543 18 0
20 0.599 20 0
11 0.33 11 0
18 0.545 18 0
16 0.483 16 0
22 0.671 22 0
10 0.301 10 0
22 0.661 22 0
18 0.531 18 0
5 0.154 5 0
16 0.481 16 0
17 0.52 17 0
22 0.659 22 0
21 0.637 21 0
19 0.568 19 0
18 0.542 18 0
11 0.336 11 0
20 0.601 20 0
14 0.428 14 0
19 0.572 19 0
13 0.395 13 0
21 0.646 21 0
12 0.369 12 0
16 0.492 16 0
19 0.571 19 0
15 0.45 15 0
23 0.704 23 0
9 0.262 9 0
18 0.542 18 0
19 0.586 19 0
23 0.696 23 0
19 0.579 19 0
12 0.372 12 0
15 0.451 15 0
13 0.399 13 0
17 0.525 17 0
18 0.54 18 0
14 0.431 14 0
21 0.633 21 0
18 0.552 18 0
11 0.336 11 0
22 0.664 22 0
21 0.633 21 0
19 0.592 19 0
18 0.55 18 0
11 0.336 11 0
17 0.517 17 0
12 0.368 12 0
25 0.76 25 0
19 0.581 19 0
17 0.51 17 0
19 0.577 19 0
11 0.337 11 0
12 0.368 12 0
21 0.638 21 0
11 0.333 11 0
12 0.367 12 0
18 0.552 18 0
14 0.416 14 0
27 0.815 27 0
17 0.518 17 0
27 0.83 27 0
11 0.335 11 0
7 0.21 7 0
12 0.373 12 0
13 0.399 13 0
16 0.489 16 0
10 0.298 10 0
18 0.539 18 0
8 0.247 8 0
12 0.362 12 0
14 0.422 14 0
22 0.671 22 0
14 0.425 14 0
19 0.572 19 0
9 0.277 9 0
15 0.455 15 0
15 0.457 15 0
3 0.09 3 0
12 0.37 12 0
10 0.302 10 0
14 0.423 14 0
13 0.405 13 0
15 0.455 15 0
14 0.429 14 0
13 0.398 13 0
14 0.417 14 0
10 0.292 10 0
14 0.428 14 0
18 0.556 18 0
13 0.386 13 0
15 0.456 15 0
9 0.28 9 0
27 0.819 27 0
24 0.73 24 0
19 0.579 19 0
14 0.432 14 0
16 0.481 16 0
9 0.267 9 0
20 0.603 20 0
28 0.842 28 0
11 0.332 11 0
9 0.278 9 0
13 0.397 13 0
22 0.665 22 0
23 0.706 23 0
23 0.69 23 0
21 0.647 21 0
11 0.339 11 0
11 0.328 11 0
16 0.49 16 0
10 0.3 10 0
25 0.76 25 0
22 0.665 22 0
13 0.402 13 0
9 0.274 9 0
6 0.187 6 0
17 0.511 17 0
22 0.667 22 0
18 0.54 18 0
11 0.338 11 0
12 0.367 12 0
19 0.581 19 0
14 0.411 14 0
18 0.543 18 0
14 0.42 14 0
16 0.482 16 0
20 0.609 20 0
21 0.637 21 0
22 0.663 22 0
8 0.239 8 0
19 0.575 19 0
16 0.48 16 0
13 0.394 13 0
11 0.335 11 0
17 0.515 17 0
13 0.403 13 0
18 0.549 18 0
16 0.496 16 0
25 0.752 25 0
9 0.277 9 0
13 0.392 13 0
24 0.734 24 0
22 0.674 22 0
20 0.6 20 0
12 0.365 12 0
15 0.449 15 0
24 0.727 24 0
15 0.449 15 0
17 0.515 17 0
16 0.475 16 0
18 0.554 18 0
20 0.608 20 0
20 0.602 20 0
21 0.639 21 0
20 0.607 20 0
8 0.252 8 0
21 0.635 21 0
23 0.694 23 0
22 0.67 22 0
19 0.569 19 0
20 0.593 20 0
25 0.756 25 0
22 0.669 22 0
19 0.586 19 0
16 0.486 16 0
22 0.666 22 0
15 0.46 15 0
14 0.426 14 0
17 0.524 17 0
16 0.49 16 0
12 0.368 12 0
24 0.727 24 0
12 0.367 12 0
17 0.516 17 0
17 0.528 17 0
13 0.393 13 0
16 0.488 16 0
15 0.468 15 0
15 0.452 15 0
21 0.628 21 0
11 0.332 11 0
9 0.272 9 0
24 0.725 24 0
16 0.485 16 0
20 0.599 20 0
10 0.305 10 0
19 0.495 19 0
21 0.518 21 0
25 0.637 25 0
16 0.414 16 0
20 0.519 20 0
11 0.291 11 0
15 0.406 15 0
15 0.394 15 0
24 0.622 24 0
13 0.347 13 0
23 0.583 23 0
28 0.694 28 0
24 0.616 24 0
21 0.566 21 0
16 0.408 16 0
20 0.509 20 0
19 0.465 19 0
17 0.44 17 0
17 0.44 17 0
18 0.461 18 0
11 0.266 11 0
23 0.599 23 0
28 0.723 28 0
23 0.587 23 0
18 0.461 18 0
24 0.61 24 0
28 0.697 28 0
18 0.47 18 0
22 0.55 22 0
18 0.453 18 0
22 0.576 22 0
19 0.487 19 0
20 0.532 20 0
15 0.39 15 0
20 0.488 20 0
24 0.611 24 0
25 0.635 25 0
20 0.522 20 0
20 0.506 20 0
25 0.62 25 0
16 0.431 16 0
18 0.441 18 0
19 0.457 19 0
14 0.368 14 0
5 0.133 5 0
15 0.388 15 0
27 0.713 27 0
18 0.474 18 0
16 0.392 16 0
12 0.322 12 0
15 0.375 15 0
30 0.785 30 0
13 0.321 13 0
23 0.582 23 0
26 0.684 26 0
27 0.677 27 0
26 0.667 26 0
10 0.266 10 0
27 0.712 27 0
23 0.578 23 0
21 0.526 21 0
16 0.416 16 0
25 0.633 25 0
20 0.532 20 0
22 0.572 22 0
16 0.422 16 0
19 0.484 19 0
17 0.431 17 0
25 0.648 25 0
31 0.788 31 0
23 0.573 23 0
15 0.38 15 0
18 0.469 18 0
19 0.483 19 0
29 0.724 29 0
23 0.612 23 0
22 0.553 22 0
18 0.493 18 0
20 0.491 20 0
22 0.571 22 0
12 0.304 12 0
15 0.395 15 0
26 0.685 26 0
20 0.523 20 0
23 0.591 23 0
12 0.29 12 0
25 0.629 25 0
24 0.639 24 0
18 0.488 18 0
19 0.453 19 0
17 0.453 17 0
15 0.368 15 0
16 0.426 16 0
22 0.587 22 0
24 0.637 24 0
20 0.507 20 0
25 0.65 25 0
20 0.504 20 0
21 0.536 21 0
28 0.706 28 0
29 0.742 29 0
17 0.448 17 0
25 0.641 25 0
23 0.585 23 0
22 0.574 22 0
22 0.587 22 0
20 0.496 20 0
18 0.474 18 0
25 0.628 25 0
21 0.531 21 0
29 0.74 29 0
13 0.342 13 0
25 0.632 25 0
15 0.392 15 0
19 0.484 19 0
14 0.337 14 0
28 0.701 28 0
27 0.688 27 0
22 0.552 22 0
20 0.511 20 0
29 0.744 29 0
18 0.456 18 0
24 0.649 24 0
19 0.476 19 0
19 0.502 19 0
13 0.34 13 0
20 0.522 20 0
27 0.693 27 0
12 0.294 12 0
16 0.411 16 0
28 0.707 28 0
23 0.596 23 0
16 0.434 16 0
20 0.517 20 0
17 0.428 17 0
21 0.534 21 0
23 0.58 23 0
14 0.356 14 0
24 0.612 24 0
16 0.416 16 0
19 0.486 19 0
17 0.422 17 0
15 0.412 15 0
22 0.56 22 0
16 0.41 16 0
21 0.561 21 0
11 0.282 11 0
23 0.611 23 0
21 0.563 21 0
23 0.601 23 0
9 0.219 9 0
24 0.632 24 0
23 0.583 23 0
20 0.528 20 0
20 0.51 20 0
20 0.514 20 0
25 0.624 25 0
19 0.513 19 0
22 0.543 22 0
16 0.4 16 0
18 0.462 18 0
21 0.52 21 0
15 0.402 15 0
11 0.269 11 0
16 0.399 16 0
21 0.548 21 0
26 0.662 26 0
23 0.597 23 0
21 0.531 21 0
23 0.588 23 0
29 0.724 29 0
21 0.53 21 0
25 0.644 25 0
16 0.421 16 0
15 0.403 15 0
19 0.484 19 0
11 0.277 11 0
14 0.367 14 0
22 0.577 22 0
14 0.373 14 0
15 0.386 15 0
16 0.417 16 0
22 0.541 22 0
26 0.669 26 0
20 0.519 20 0
26 0.68 26 0
22 0.558 22 0
16 0.428 16 0
21 0.546 21 0
20 0.498 20 0
15 0.384 15 0
12 0.315 12 0
12 0.322 12 0
14 0.364 14 0
28 0.713 28 0
30 0.747 30 0
21 0.531 21 0
18 0.469 18 0
12 0.31 12 0
14 0.376 14 0
