27 0.592 27 0
12 0.259 12 0
23 0.504 23 0
25 0.55 25 0
23 0.511 23 0
27 0.605 27 0
24 0.539 24 0
9 0.186 9 0
19 0.397 19 0
30 0.65 30 0
17 0.365 17 0
19 0.406 19 0
8 0.165 8 0
20 0.441 20 0
26 0.561 26 0
11 0.253 11 0
20 0.455 20 0
29 0.648 29 0
30 0.684 30 0
22 0.495 22 0
29 0.649 29 0
19 0.424 19 0
20 0.43 20 0
27 0.576 27 0
25 0.549 25 0
19 0.408 19 0
20 0.435 20 0
24 0.53 24 0
19 0.406 19 0
29 0.649 29 0
27 0.59 27 0
28 0.631 28 0
25 0.559 25 0
22 0.501 22 0
18 0.391 18 0
30 0.66 30 0
25 0.561 25 0
30 0.67 30 0
26 0.596 26 0
30 0.657 30 0
19 0.411 19 0
30 0.677 30 0
23 0.534 23 0
18 0.387 18 0
22 0.478 22 0
25 0.569 25 0
16 0.339 16 0
18 0.399 18 0
25 0.534 25 0
19 0.407 19 0
27 0.621 27 0
22 0.482 22 0
16 0.373 16 0
24 0.53 24 0
21 0.484 21 0
16 0.341 16 0
27 0.596 27 0
18 0.42 18 0
30 0.674 30 0
18 0.388 18 0
23 0.53 23 0
21 0.467 21 0
24 0.54 24 0
26 0.597 26 0
27 0.613 27 0
25 0.571 25 0
30 0.665 30 0
21 0.491 21 0
25 0.546 25 0
23 0.493 23 0
13 0.301 13 0
22 0.499 22 0
18 0.388 18 0
21 0.468 21 0
24 0.548 24 0
21 0.5 21 0
11 0.237 11 0
18 0.389 18 0
24 0.539 24 0
30 0.68 30 0
26 0.565 26 0
24 0.507 24 0
25 0.564 25 0
16 0.363 16 0
22 0.478 22 0
15 0.33 15 0
16 0.343 16 0
21 0.454 21 0
15 0.322 15 0
19 0.424 19 0
24 0.535 24 0
28 0.639 28 0
28 0.611 28 0
22 0.492 22 0
27 0.602 27 0
30 0.671 30 0
27 0.591 27 0
18 0.415 18 0
19 0.428 19 0
23 0.515 23 0
18 0.416 18 0
31 0.684 31 0
20 0.426 20 0
14 0.311 14 0
23 0.524 23 0
21 0.463 21 0
23 0.521 23 0
27 0.597 27 0
22 0.507 22 0
22 0.476 22 0
25 0.561 25 0
17 0.371 17 0
26 0.568 26 0
28 0.615 28 0
25 0.566 25 0
25 0.563 25 0
24 0.531 24 0
32 0.705 32 0
18 0.387 18 0
28 0.622 28 0
28 0.61 28 0
31 0.7 31 0
26 0.58 26 0
26 0.561 26 0
25 0.57 25 0
19 0.427 19 0
16 0.331 16 0
24 0.531 24 0
30 0.659 30 0
20 0.47 20 0
29 0.634 29 0
18 0.393 18 0
25 0.57 25 0
19 0.443 19 0
25 0.544 25 0
18 0.396 18 0
20 0.475 20 0
17 0.371 17 0
21 0.461 21 0
27 0.593 27 0
27 0.617 27 0
34 0.781 34 0
17 0.381 17 0
26 0.554 26 0
26 0.577 26 0
22 0.493 22 0
18 0.415 18 0
23 0.514 23 0
28 0.631 28 0
29 0.646 29 0
28 0.638 28 0
13 0.269 13 0
18 0.393 18 0
20 0.431 20 0
23 0.506 23 0
13 0.266 13 0
19 0.423 19 0
16 0.354 16 0
27 0.592 27 0
13 0.29 13 0
18 0.379 18 0
23 0.528 23 0
20 0.462 20 0
34 0.762 34 0
24 0.521 24 0
16 0.367 16 0
32 0.734 32 0
17 0.355 17 0
13 0.285 13 0
17 0.379 17 0
25 0.531 25 0
24 0.527 24 0
27 0.592 27 0
21 0.476 21 0
14 0.312 14 0
18 0.392 18 0
29 0.645 29 0
20 0.438 20 0
36 0.806 36 0
28 0.607 28 0
14 0.321 14 0
18 0.415 18 0
24 0.54 24 0
20 0.455 20 0
22 0.49 22 0
17 0.369 17 0
19 0.438 19 0
20 0.471 20 0
27 0.598 27 0
21 0.468 21 0
14 0.305 14 0
20 0.428 20 0
21 0.456 21 0
35 0.792 35 0
16 0.345 16 0
31 0.68 31 0
21 0.462 21 0
34 0.744 34 0
19 0.414 19 0
22 0.496 22 0
22 0.518 22 0
14 0.326 14 0
23 0.541 23 0
28 0.657 28 0
31 0.726 31 0
29 0.683 29 0
27 0.628 27 0
20 0.492 20 0
30 0.7 30 0
30 0.703 30 0
20 0.451 20 0
15 0.358 15 0
12 0.26 12 0
20 0.481 20 0
23 0.512 23 0
8 0.178 8 0
16 0.353 16 0
24 0.555 24 0
26 0.603 26 0
19 0.422 19 0
11 0.275 11 0
16 0.354 16 0
29 0.655 29 0
31 0.739 31 0
25 0.579 25 0
18 0.419 18 0
24 0.586 24 0
15 0.358 15 0
15 0.355 15 0
25 0.576 25 0
31 0.73 31 0
16 0.362 16 0
18 0.421 18 0
13 0.306 13 0
21 0.478 21 0
22 0.499 22 0
26 0.623 26 0
27 0.629 27 0
24 0.543 24 0
13 0.29 13 0
21 0.484 21 0
23 0.514 23 0
26 0.617 26 0
17 0.415 17 0
14 0.321 14 0
16 0.352 16 0
17 0.405 17 0
25 0.574 25 0
16 0.37 16 0
25 0.597 25 0
35 0.806 35 0
21 0.479 21 0
20 0.46 20 0
28 0.659 28 0
33 0.772 33 0
24 0.561 24 0
24 0.564 24 0
24 0.559 24 0
22 0.522 22 0
25 0.563 25 0
16 0.371 16 0
21 0.483 21 0
17 0.42 17 0
20 0.473 20 0
29 0.666 29 0
16 0.361 16 0
29 0.658 29 0
14 0.332 14 0
29 0.66 29 0
29 0.661 29 0
25 0.604 25 0
25 0.595 25 0
20 0.463 20 0
17 0.396 17 0
19 0.443 19 0
19 0.436 19 0
14 0.332 14 0
29 0.673 29 0
22 0.524 22 0
20 0.458 20 0
18 0.408 18 0
32 0.719 32 0
18 0.427 18 0
11 0.254 11 0
28 0.648 28 0
17 0.404 17 0
18 0.408 18 0
23 0.529 23 0
16 0.352 16 0
14 0.337 14 0
20 0.468 20 0
28 0.638 28 0
21 0.498 21 0
21 0.503 21 0
20 0.478 20 0
20 0.448 20 0
18 0.435 18 0
20 0.464 20 0
20 0.477 20 0
12 0.263 12 0
27 0.659 27 0
8 0.184 8 0
29 0.685 29 0
27 0.618 27 0
20 0.48 20 0
22 0.516 22 0
28 0.677 28 0
27 0.63 27 0
25 0.58 25 0
22 0.523 22 0
21 0.48 21 0
28 0.658 28 0
28 0.65 28 0
28 0.643 28 0
26 0.579 26 0
21 0.469 21 0
18 0.428 18 0
16 0.358 16 0
21 0.498 21 0
22 0.527 22 0
26 0.579 26 0
14 0.321 14 0
14 0.326 14 0
26 0.593 26 0
24 0.555 24 0
22 0.512 22 0
26 0.632 26 0
27 0.634 27 0
31 0.731 31 0
31 0.719 31 0
20 0.474 20 0
24 0.542 24 0
20 0.454 20 0
17 0.389 17 0
24 0.554 24 0
28 0.61 28 0
24 0.552 24 0
26 0.601 26 0
23 0.53 23 0
23 0.541 23 0
29 0.687 29 0
31 0.729 31 0
19 0.445 19 0
26 0.584 26 0
24 0.578 24 0
23 0.539 23 0
24 0.529 24 0
23 0.539 23 0
17 0.388 17 0
25 0.575 25 0
14 0.318 14 0
16 0.381 16 0
19 0.445 19 0
23 0.527 23 0
22 0.5 22 0
19 0.434 19 0
24 0.568 24 0
23 0.533 23 0
19 0.432 19 0
19 0.42 19 0
14 0.337 14 0
19 0.423 19 0
11 0.264 11 0
24 0.561 24 0
15 0.366 15 0
24 0.567 24 0
19 0.448 19 0
27 0.635 27 0
19 0.433 19 0
16 0.36 16 0
23 0.539 23 0
21 0.497 21 0
15 0.342 15 0
19 0.435 19 0
16 0.376 16 0
22 0.514 22 0
24 0.544 24 0
18 0.441 18 0
23 0.544 23 0
35 0.8 35 0
17 0.392 17 0
19 0.434 19 0
14 0.323 14 0
23 0.532 23 0
26 0.614 26 0
29 0.644 29 0
24 0.553 24 0
14 0.322 14 0
23 0.538 23 0
19 0.427 19 0
22 0.493 22 0
22 0.505 22 0
27 0.622 27 0
21 0.498 21 0
28 0.646 28 0
14 0.324 14 0
24 0.55 24 0
27 0.616 27 0
31 0.733 31 0
32 0.749 32 0
28 0.699 28 0
27 0.673 27 0
31 0.791 31 0
23 0.576 23 0
12 0.305 12 0
14 0.357 14 0
16 0.385 16 0
13 0.333 13 0
16 0.399 16 0
23 0.573 23 0
18 0.443 18 0
23 0.577 23 0
15 0.373 15 0
19 0.47 19 0
13 0.334 13 0
19 0.472 19 0
11 0.298 11 0
17 0.423 17 0
16 0.408 16 0
7 0.179 7 0
14 0.348 14 0
18 0.467 18 0
14 0.361 14 0
22 0.551 22 0
9 0.213 9 0
21 0.53 21 0
26 0.67 26 0
23 0.581 23 0
19 0.479 19 0
21 0.53 21 0
14 0.371 14 0
27 0.656 27 0
12 0.301 12 0
25 0.611 25 0
15 0.346 15 0
18 0.453 18 0
14 0.347 14 0
30 0.763 30 0
26 0.638 26 0
32 0.798 32 0
28 0.715 28 0
13 0.314 13 0
25 0.629 25 0
23 0.576 23 0
20 0.493 20 0
20 0.517 20 0
17 0.422 17 0
30 0.754 30 0
15 0.358 15 0
20 0.514 20 0
26 0.654 26 0
26 0.65 26 0
20 0.497 20 0
29 0.724 29 0
15 0.363 15 0
12 0.311 12 0
18 0.452 18 0
18 0.448 18 0
18 0.459 18 0
16 0.392 16 0
30 0.761 30 0
25 0.625 25 0
29 0.717 29 0
15 0.388 15 0
22 0.548 22 0
25 0.635 25 0
22 0.549 22 0
23 0.573 23 0
20 0.525 20 0
18 0.472 18 0
28 0.705 28 0
20 0.504 20 0
18 0.438 18 0
23 0.594 23 0
22 0.545 22 0
13 0.337 13 0
22 0.536 22 0
19 0.481 19 0
21 0.514 21 0
22 0.544 22 0
18 0.462 18 0
17 0.444 17 0
8 0.204 8 0
23 0.611 23 0
16 0.392 16 0
21 0.538 21 0
33 0.839 33 0
14 0.36 14 0
17 0.44 17 0
24 0.581 24 0
28 0.707 28 0
24 0.598 24 0
22 0.523 22 0
18 0.436 18 0
20 0.499 20 0
20 0.503 20 0
15 0.375 15 0
13 0.312 13 0
17 0.419 17 0
23 0.575 23 0
9 0.228 9 0
11 0.278 11 0
15 0.397 15 0
20 0.509 20 0
18 0.451 18 0
15 0.376 15 0
13 0.336 13 0
30 0.739 30 0
27 0.675 27 0
23 0.586 23 0
15 0.385 15 0
26 0.629 26 0
16 0.383 16 0
13 0.328 13 0
22 0.544 22 0
14 0.346 14 0
25 0.634 25 0
16 0.426 16 0
22 0.558 22 0
13 0.315 13 0
27 0.678 27 0
14 0.333 14 0
18 0.474 18 0
18 0.461 18 0
27 0.676 27 0
15 0.376 15 0
26 0.655 26 0
24 0.566 24 0
13 0.333 13 0
26 0.655 26 0
20 0.507 20 0
28 0.71 28 0
34 0.862 34 0
22 0.546 22 0
21 0.536 21 0
13 0.347 13 0
23 0.559 23 0
20 0.521 20 0
19 0.438 19 0
26 0.638 26 0
15 0.358 15 0
28 0.716 28 0
25 0.629 25 0
21 0.554 21 0
20 0.491 20 0
21 0.511 21 0
12 0.297 12 0
20 0.497 20 0
15 0.381 15 0
27 0.65 27 0
12 0.29 12 0
17 0.426 17 0
17 0.445 17 0
24 0.602 24 0
25 0.626 25 0
18 0.455 18 0
21 0.525 21 0
15 0.376 15 0
23 0.583 23 0
15 0.367 15 0
21 0.514 21 0
18 0.463 18 0
11 0.282 11 0
15 0.374 15 0
26 0.647 26 0
20 0.489 20 0
8 0.215 8 0
16 0.421 16 0
19 0.499 19 0
21 0.52 21 0
19 0.48 19 0
24 0.595 24 0
11 0.265 11 0
17 0.405 17 0
14 0.332 14 0
24 0.589 24 0
18 0.477 18 0
13 0.311 13 0
28 0.684 28 0
14 0.356 14 0
23 0.598 23 0
15 0.371 15 0
28 0.698 28 0
24 0.616 24 0
20 0.524 20 0
16 0.381 16 0
28 0.711 28 0
16 0.422 16 0
20 0.505 20 0
25 0.627 25 0
23 0.584 23 0
21 0.528 21 0
29 0.724 29 0
10 0.249 10 0
24 0.637 24 0
16 0.384 16 0
22 0.568 22 0
18 0.445 18 0
29 0.747 29 0
21 0.541 21 0
21 0.506 21 0
29 0.713 29 0
16 0.403 16 0
11 0.289 11 0
13 0.318 13 0
25 0.608 25 0
21 0.526 21 0
13 0.314 13 0
22 0.515 22 0
28 0.689 28 0
17 0.41 17 0
17 0.415 17 0
20 0.489 20 0
16 0.374 16 0
10 0.256 10 0
23 0.556 23 0
18 0.436 18 0
20 0.491 20 0
22 0.541 22 0
19 0.455 19 0
23 0.571 23 0
25 0.596 25 0
22 0.51 22 0
18 0.434 18 0
19 0.457 19 0
25 0.61 25 0
20 0.463 20 0
25 0.621 25 0
23 0.539 23 0
16 0.403 16 0
22 0.505 22 0
23 0.574 23 0
15 0.353 15 0
20 0.475 20 0
22 0.556 22 0
18 0.438 18 0
25 0.637 25 0
24 0.604 24 0
24 0.591 24 0
22 0.537 22 0
28 0.67 28 0
18 0.443 18 0
21 0.523 21 0
20 0.504 20 0
16 0.414 16 0
13 0.305 13 0
28 0.686 28 0
22 0.524 22 0
23 0.557 23 0
18 0.454 18 0
15 0.384 15 0
18 0.448 18 0
22 0.547 22 0
14 0.317 14 0
16 0.397 16 0
26 0.655 26 0
27 0.634 27 0
21 0.5 21 0
24 0.608 24 0
21 0.534 21 0
26 0.633 26 0
25 0.607 25 0
16 0.397 16 0
22 0.549 22 0
22 0.538 22 0
22 0.562 22 0
23 0.562 23 0
27 0.662 27 0
16 0.401 16 0
27 0.655 27 0
16 0.392 16 0
20 0.483 20 0
22 0.551 22 0
15 0.374 15 0
15 0.376 15 0
21 0.506 21 0
25 0.63 25 0
24 0.577 24 0
18 0.441 18 0
16 0.401 16 0
20 0.469 20 0
22 0.531 22 0
25 0.622 25 0
24 0.59 24 0
20 0.479 20 0
18 0.447 18 0
20 0.498 20 0
25 0.616 25 0
17 0.432 17 0
15 0.382 15 0
26 0.654 26 0
19 0.483 19 0
25 0.597 25 0
17 0.405 17 0
20 0.491 20 0
18 0.435 18 0
22 0.531 22 0
18 0.437 18 0
19 0.476 19 0
21 0.512 21 0
28 0.69 28 0
22 0.531 22 0
24 0.592 24 0
18 0.434 18 0
16 0.4 16 0
25 0.628 25 0
21 0.512 21 0
22 0.545 22 0
23 0.558 23 0
20 0.468 20 0
36 0.888 36 0
16 0.404 16 0
25 0.601 25 0
24 0.592 24 0
15 0.367 15 0
24 0.588 24 0
18 0.455 18 0
11 0.278 11 0
33 0.806 33 0
10 0.263 10 0
21 0.516 21 0
20 0.503 20 0
21 0.489 21 0
18 0.437 18 0
14 0.327 14 0
19 0.468 19 0
21 0.514 21 0
20 0.479 20 0
22 0.56 22 0
18 0.444 18 0
20 0.464 20 0
19 0.451 19 0
22 0.533 22 0
21 0.518 21 0
22 0.523 22 0
24 0.574 24 0
22 0.521 22 0
23 0.533 23 0
29 0.734 29 0
26 0.614 26 0
17 0.41 17 0
21 0.52 21 0
19 0.447 19 0
18 0.427 18 0
27 0.683 27 0
26 0.635 26 0
15 0.341 15 0
17 0.442 17 0
21 0.517 21 0
22 0.524 22 0
24 0.615 24 0
14 0.357 14 0
17 0.401 17 0
22 0.516 22 0
28 0.676 28 0
11 0.254 11 0
21 0.513 21 0
18 0.447 18 0
24 0.594 24 0
21 0.526 21 0
19 0.489 19 0
24 0.576 24 0
19 0.439 19 0
9 0.219 9 0
15 0.386 15 0
26 0.621 26 0
18 0.446 18 0
20 0.492 20 0
27 0.673 27 0
17 0.405 17 0
19 0.48 19 0
19 0.475 19 0
20 0.494 20 0
20 0.499 20 0
18 0.452 18 0
19 0.457 19 0
26 0.621 26 0
27 0.64 27 0
19 0.479 19 0
19 0.445 19 0
28 0.69 28 0
24 0.575 24 0
20 0.5 20 0
25 0.615 25 0
14 0.337 14 0
24 0.593 24 0
16 0.397 16 0
20 0.481 20 0
25 0.621 25 0
11 0.284 11 0
23 0.569 23 0
18 0.44 18 0
23 0.563 23 0
12 0.299 12 0
16 0.398 16 0
20 0.478 20 0
21 0.515 21 0
23 0.554 23 0
26 0.65 26 0
18 0.448 18 0
13 0.323 13 0
22 0.564 22 0
12 0.289 12 0
12 0.321 12 0
24 0.655 24 0
19 0.495 19 0
24 0.631 24 0
22 0.594 22 0
9 0.23 9 0
25 0.673 25 0
22 0.556 22 0
20 0.526 20 0
21 0.566 21 0
20 0.49 20 0
27 0.707 27 0
22 0.575 22 0
20 0.549 20 0
17 0.436 17 0
25 0.66 25 0
20 0.533 20 0
24 0.658 24 0
16 0.432 16 0
19 0.479 19 0
16 0.426 16 0
14 0.368 14 0
14 0.395 14 0
15 0.395 15 0
20 0.53 20 0
18 0.476 18 0
16 0.419 16 0
18 0.473 18 0
22 0.567 22 0
21 0.566 21 0
21 0.553 21 0
11 0.311 11 0
18 0.5 18 0
20 0.515 20 0
21 0.553 21 0
26 0.686 26 0
21 0.564 21 0
12 0.302 12 0
14 0.38 14 0
16 0.42 16 0
14 0.368 14 0
17 0.454 17 0
25 0.664 25 0
18 0.512 18 0
8 0.215 8 0
26 0.7 26 0
13 0.346 13 0
14 0.366 14 0
25 0.664 25 0
20 0.529 20 0
12 0.305 12 0
20 0.525 20 0
22 0.567 22 0
22 0.586 22 0
23 0.62 23 0
19 0.499 19 0
26 0.697 26 0
26 0.672 26 0
18 0.458 18 0
18 0.481 18 0
32 0.846 32 0
25 0.656 25 0
20 0.534 20 0
16 0.436 16 0
5 0.134 5 0
20 0.514 20 0
23 0.626 23 0
17 0.445 17 0
14 0.344 14 0
21 0.556 21 0
13 0.344 13 0
15 0.373 15 0
17 0.45 17 0
26 0.679 26 0
18 0.47 18 0
16 0.425 16 0
13 0.346 13 0
16 0.429 16 0
18 0.482 18 0
17 0.437 17 0
10 0.271 10 0
22 0.594 22 0
12 0.306 12 0
25 0.662 25 0
18 0.481 18 0
17 0.422 17 0
15 0.411 15 0
21 0.568 21 0
18 0.46 18 0
14 0.363 14 0
30 0.79 30 0
26 0.681 26 0
28 0.717 28 0
15 0.412 15 0
23 0.605 23 0
20 0.528 20 0
23 0.61 23 0
30 0.803 30 0
29 0.768 29 0
24 0.625 24 0
11 0.286 11 0
22 0.571 22 0
17 0.451 17 0
15 0.393 15 0
15 0.394 15 0
25 0.646 25 0
18 0.488 18 0
24 0.643 24 0
20 0.533 20 0
21 0.546 21 0
25 0.654 25 0
26 0.692 26 0
17 0.473 17 0
19 0.524 19 0
11 0.289 11 0
19 0.502 19 0
16 0.42 16 0
17 0.449 17 0
17 0.431 17 0
17 0.457 17 0
21 0.553 21 0
15 0.396 15 0
20 0.513 20 0
20 0.536 20 0
23 0.585 23 0
10 0.259 10 0
17 0.456 17 0
25 0.636 25 0
17 0.443 17 0
16 0.447 16 0
20 0.533 20 0
19 0.5 19 0
16 0.422 16 0
26 0.691 26 0
15 0.384 15 0
20 0.543 20 0
8 0.217 8 0
20 0.531 20 0
16 0.434 16 0
20 0.504 20 0
31 0.802 31 0
13 0.343 13 0
23 0.603 23 0
17 0.482 17 0
14 0.376 14 0
16 0.433 16 0
24 0.644 24 0
20 0.538 20 0
16 0.397 16 0
10 0.271 10 0
24 0.621 24 0
21 0.545 21 0
13 0.343 13 0
20 0.521 20 0
14 0.374 14 0
22 0.576 22 0
26 0.673 26 0
20 0.524 20 0
12 0.324 12 0
20 0.532 20 0
19 0.501 19 0
13 0.344 13 0
18 0.504 18 0
10 0.279 10 0
23 0.603 23 0
20 0.516 20 0
21 0.571 21 0
13 0.346 13 0
8 0.218 8 0
10 0.263 10 0
27 0.71 27 0
16 0.443 16 0
20 0.545 20 0
9 0.236 9 0
23 0.617 23 0
17 0.442 17 0
19 0.502 19 0
16 0.408 16 0
10 0.281 10 0
28 0.734 28 0
9 0.234 9 0
24 0.611 24 0
20 0.519 20 0
21 0.562 21 0
27 0.708 27 0
8 0.204 8 0
23 0.595 23 0
27 0.707 27 0
27 0.692 27 0
25 0.653 25 0
19 0.497 19 0
11 0.295 11 0
27 0.703 27 0
13 0.347 13 0
24 0.633 24 0
18 0.471 18 0
27 0.708 27 0
3 0.095 3 0
21 0.641 21 0
22 0.666 22 0
23 0.699 23 0
13 0.395 13 0
14 0.425 14 0
14 0.429 14 0
19 0.578 19 0
18 0.546 18 0
8 0.238 8 0
20 0.618 20 0
20 0.604 20 0
15 0.459 15 0
19 0.58 19 0
22 0.672 22 0
16 0.473 16 0
19 0.571 19 0
14 0.423 14 0
21 0.633 21 0
12 0.373 12 0
17 0.519 17 0
22 0.666 22 0
14 0.419 14 0
14 0.428 14 0
7 0.207 7 0
18 0.556 18 0
27 0.809 27 0
25 0.761 25 0
15 0.463 15 0
19 0.578 19 0
12 0.366 12 0
18 0.554 18 0
11 0.323 11 0
13 0.396 13 0
22 0.655 22 0
17 0.508 17 0
18 0.533 18 0
19 0.584 19 0
7 0.204 7 0
8 0.236 8 0
15 0.447 15 0
17 0.506 17 0
14 0.42 14 0
19 0.571 19 0
13 0.392 13 0
12 0.378 12 0
16 0.488 16 0
13 0.394 13 0
26 0.796 26 0
17 0.513 17 0
16 0.492 16 0
15 0.451 15 0
5 0.155 5 0
21 0.636 21 0
16 0.481 16 0
24 0.716 24 0
17 0.503 17 0
19 0.576 19 0
16 0.493 16 0
31 0.936 31 0
24 0.73 24 0
26 0.782 26 0
10 0.299 10 0
18 0.532 18 0
26 0.782 26 0
15 0.453 15 0
19 0.567 19 0
18 0.537 18 0
16 0.484 16 0
20 0.603 20 0
16 0.478 16 0
19 0.577 19 0
17 0.514 17 0
11 0.329 11 0
14 0.421 14 0
12 0.373 12 0
16 0.483 16 0
19 0.576 19 0
18 0.551 18 0
23 0.698 23 0
14 0.422 14 0
18 0.53 18 0
20 0.606 20 0
17 0.523 17 0
18 0.544 18 0
13 0.406 13 0
10 0.303 10 0
11 0.338 11 0
19 0.578 19 0
24 0.718 24 0
17 0.521 17 0
25 0.755 25 0
18 0.541 18 0
17 0.52 17 0
8 0.247 8 0
23 0.696 23 0
13 0.4 13 0
23 0.701 23 0
27 0.817 27 0
14 0.43 14 0
9 0.283 9 0
21 0.633 21 0
17 0.53 17 0
17 0.512 17 0
19 0.579 19 0
13 0.388 13 0
25 0.757 25 0
19 0.557 19 0
22 0.668 22 0
22 0.665 22 0
10 0.308 10 0
10 0.309 10 0
20 0.601 20 0
11 0.333 11 0
14 0.426 14 0
9 0.276 9 0
16 0.49 16 0
21 0.65 21 0
19 0.583 19 0
9 0.275 9 0
14 0.418 14 0
18 0.546 18 0
19 0.572 19 0
20 0.614 20 0
16 0.491 16 0
25 0.758 25 0
24 0.731 24 0
15 0.454 15 0
23 0.698 23 0
11 0.333 11 0
19 0.583 19 0
23 0.694 23 0
16 0.493 16 0
25 0.749 25 0
18 0.546 18 0
16 0.49 16 0
17 0.515 17 0
20 0.595 20 0
17 0.528 17 0
19 0.566 19 0
24 0.726 24 0
14 0.429 14 0
9 0.273 9 0
23 0.703 23 0
20 0.603 20 0
21 0.648 21 0
23 0.69 23 0
17 0.508 17 0
13 0.395 13 0
18 0.541 18 0
14 0.421 14 0
16 0.493 16 0
13 0.4 13 0
9 0.276 9 0
17 0.519 17 0
10 0.301 10 0
10 0.3 10 0
22 0.667 22 0
6 0.174 6 0
17 0.514 17 0
15 0.453 15 0
22 0.676 22 0
17 0.515 17 0
13 0.387 13 0
11 0.328 11 0
21 0.628 21 0
21 0.638 21 0
16 0.482 16 0
19 0.588 19 0
21 0.651 21 0
22 0.676 22 0
12 0.368 12 0
16 0.489 16 0
16 0.498 16 0
25 0.763 25 0
18 0.539 18 0
27 0.829 27 0
12 0.362 12 0
12 0.364 12 0
17 0.508 17 0
12 0.353 12 0
8 0.244 8 0
17 0.521 17 0
16 0.492 16 0
22 0.673 22 0
16 0.477 16 0
21 0.64 21 0
13 0.392 13 0
15 0.459 15 0
14 0.43 14 0
22 0.669 22 0
12 0.371 12 0
16 0.475 16 0
13 0.395 13 0
17 0.515 17 0
11 0.333 11 0
24 0.727 24 0
20 0.614 20 0
20 0.597 20 0
12 0.372 12 0
19 0.49 19 0
12 0.29 12 0
25 0.626 25 0
21 0.535 21 0
14 0.346 14 0
25 0.636 25 0
21 0.543 21 0
19 0.496 19 0
23 0.61 23 0
18 0.473 18 0
25 0.653 25 0
17 0.454 17 0
23 0.592 23 0
18 0.471 18 0
17 0.445 17 0
22 0.572 22 0
13 0.351 13 0
26 0.659 26 0
15 0.368 15 0
17 0.458 17 0
20 0.558 20 0
19 0.477 19 0
28 0.708 28 0
17 0.442 17 0
19 0.496 19 0
21 0.526 21 0
11 0.286 11 0
28 0.697 28 0
24 0.608 24 0
25 0.636 25 0
